,count,URL
0,1,https://ClinicalTrials.gov/show/NCT05193877
1,1,https://ClinicalTrials.gov/show/NCT02443961
2,1,https://ClinicalTrials.gov/show/NCT02413450
3,1,https://ClinicalTrials.gov/show/NCT02414269
4,1,https://ClinicalTrials.gov/show/NCT02414295
5,1,https://ClinicalTrials.gov/show/NCT02417311
6,1,https://ClinicalTrials.gov/show/NCT02418325
7,1,https://ClinicalTrials.gov/show/NCT02421484
8,1,https://ClinicalTrials.gov/show/NCT02439450
9,1,https://ClinicalTrials.gov/show/NCT02439541
10,1,https://ClinicalTrials.gov/show/NCT02440074
11,1,https://ClinicalTrials.gov/show/NCT02442037
12,1,https://ClinicalTrials.gov/show/NCT02442817
13,1,https://ClinicalTrials.gov/show/NCT02444455
14,1,https://ClinicalTrials.gov/show/NCT02412462
15,1,https://ClinicalTrials.gov/show/NCT02444858
16,1,https://ClinicalTrials.gov/show/NCT02445547
17,1,https://ClinicalTrials.gov/show/NCT02448121
18,1,https://ClinicalTrials.gov/show/NCT02448849
19,1,https://ClinicalTrials.gov/show/NCT02449005
20,1,https://ClinicalTrials.gov/show/NCT02450240
21,1,https://ClinicalTrials.gov/show/NCT02456350
22,1,https://ClinicalTrials.gov/show/NCT02460770
23,1,https://ClinicalTrials.gov/show/NCT02462330
24,1,https://ClinicalTrials.gov/show/NCT02464956
25,1,https://ClinicalTrials.gov/show/NCT02467387
26,1,https://ClinicalTrials.gov/show/NCT02412735
27,1,https://ClinicalTrials.gov/show/NCT02410239
28,1,https://ClinicalTrials.gov/show/NCT02469207
29,1,https://ClinicalTrials.gov/show/NCT02384018
30,1,https://ClinicalTrials.gov/show/NCT02352077
31,1,https://ClinicalTrials.gov/show/NCT02359929
32,1,https://ClinicalTrials.gov/show/NCT02362646
33,1,https://ClinicalTrials.gov/show/NCT02364713
34,1,https://ClinicalTrials.gov/show/NCT02365142
35,1,https://ClinicalTrials.gov/show/NCT02368587
36,1,https://ClinicalTrials.gov/show/NCT02375568
37,1,https://ClinicalTrials.gov/show/NCT02378974
38,1,https://ClinicalTrials.gov/show/NCT02379442
39,1,https://ClinicalTrials.gov/show/NCT02381366
40,1,https://ClinicalTrials.gov/show/NCT02382874
41,1,https://ClinicalTrials.gov/show/NCT02384499
42,1,https://ClinicalTrials.gov/show/NCT02409940
43,1,https://ClinicalTrials.gov/show/NCT02387151
44,1,https://ClinicalTrials.gov/show/NCT02387749
45,1,https://ClinicalTrials.gov/show/NCT02393703
46,1,https://ClinicalTrials.gov/show/NCT02395029
47,1,https://ClinicalTrials.gov/show/NCT02396056
48,1,https://ClinicalTrials.gov/show/NCT02398370
49,1,https://ClinicalTrials.gov/show/NCT02398604
50,1,https://ClinicalTrials.gov/show/NCT02398656
51,1,https://ClinicalTrials.gov/show/NCT02403947
52,1,https://ClinicalTrials.gov/show/NCT02407470
53,1,https://ClinicalTrials.gov/show/NCT02408432
54,1,https://ClinicalTrials.gov/show/NCT02468492
55,1,https://ClinicalTrials.gov/show/NCT02472002
56,1,https://ClinicalTrials.gov/show/NCT02589119
57,1,https://ClinicalTrials.gov/show/NCT02574390
58,1,https://ClinicalTrials.gov/show/NCT02557724
59,1,https://ClinicalTrials.gov/show/NCT02561767
60,1,https://ClinicalTrials.gov/show/NCT02563340
61,1,https://ClinicalTrials.gov/show/NCT02563366
62,1,https://ClinicalTrials.gov/show/NCT02564328
63,1,https://ClinicalTrials.gov/show/NCT02564484
64,1,https://ClinicalTrials.gov/show/NCT02565264
65,1,https://ClinicalTrials.gov/show/NCT02565459
66,1,https://ClinicalTrials.gov/show/NCT02566655
67,1,https://ClinicalTrials.gov/show/NCT02566681
68,1,https://ClinicalTrials.gov/show/NCT02570932
69,1,https://ClinicalTrials.gov/show/NCT02574572
70,1,https://ClinicalTrials.gov/show/NCT02544802
71,1,https://ClinicalTrials.gov/show/NCT02574585
72,1,https://ClinicalTrials.gov/show/NCT02579148
73,1,https://ClinicalTrials.gov/show/NCT02579369
74,1,https://ClinicalTrials.gov/show/NCT02579460
75,1,https://ClinicalTrials.gov/show/NCT02580019
76,1,https://ClinicalTrials.gov/show/NCT02580695
77,1,https://ClinicalTrials.gov/show/NCT02580747
78,1,https://ClinicalTrials.gov/show/NCT02582489
79,1,https://ClinicalTrials.gov/show/NCT02582775
80,1,https://ClinicalTrials.gov/show/NCT02585622
81,1,https://ClinicalTrials.gov/show/NCT02587572
82,1,https://ClinicalTrials.gov/show/NCT02554851
83,1,https://ClinicalTrials.gov/show/NCT02544633
84,1,https://ClinicalTrials.gov/show/NCT02474342
85,1,https://ClinicalTrials.gov/show/NCT02494752
86,1,https://ClinicalTrials.gov/show/NCT02477540
87,1,https://ClinicalTrials.gov/show/NCT02481440
88,1,https://ClinicalTrials.gov/show/NCT02482194
89,1,https://ClinicalTrials.gov/show/NCT02483364
90,1,https://ClinicalTrials.gov/show/NCT02484560
91,1,https://ClinicalTrials.gov/show/NCT02484950
92,1,https://ClinicalTrials.gov/show/NCT02490020
93,1,https://ClinicalTrials.gov/show/NCT02491658
94,1,https://ClinicalTrials.gov/show/NCT02492308
95,1,https://ClinicalTrials.gov/show/NCT02492490
96,1,https://ClinicalTrials.gov/show/NCT02492516
97,1,https://ClinicalTrials.gov/show/NCT02495766
98,1,https://ClinicalTrials.gov/show/NCT02543073
99,1,https://ClinicalTrials.gov/show/NCT02497443
100,1,https://ClinicalTrials.gov/show/NCT02498912
101,1,https://ClinicalTrials.gov/show/NCT02501811
102,1,https://ClinicalTrials.gov/show/NCT02503280
103,1,https://ClinicalTrials.gov/show/NCT02504437
104,1,https://ClinicalTrials.gov/show/NCT02509156
105,1,https://ClinicalTrials.gov/show/NCT02513238
106,1,https://ClinicalTrials.gov/show/NCT02525432
107,1,https://ClinicalTrials.gov/show/NCT02529566
108,1,https://ClinicalTrials.gov/show/NCT02530047
109,1,https://ClinicalTrials.gov/show/NCT02541370
110,1,https://ClinicalTrials.gov/show/NCT02351011
111,1,https://ClinicalTrials.gov/show/NCT02344849
112,1,https://ClinicalTrials.gov/show/NCT02338375
113,1,https://ClinicalTrials.gov/show/NCT02172885
114,1,https://ClinicalTrials.gov/show/NCT02145897
115,1,https://ClinicalTrials.gov/show/NCT02145923
116,1,https://ClinicalTrials.gov/show/NCT02147418
117,1,https://ClinicalTrials.gov/show/NCT02150551
118,1,https://ClinicalTrials.gov/show/NCT02152657
119,1,https://ClinicalTrials.gov/show/NCT02161003
120,1,https://ClinicalTrials.gov/show/NCT02162693
121,1,https://ClinicalTrials.gov/show/NCT02162953
122,1,https://ClinicalTrials.gov/show/NCT02165904
123,1,https://ClinicalTrials.gov/show/NCT02166021
124,1,https://ClinicalTrials.gov/show/NCT02166489
125,1,https://ClinicalTrials.gov/show/NCT02181478
126,1,https://ClinicalTrials.gov/show/NCT02138331
127,1,https://ClinicalTrials.gov/show/NCT02181712
128,1,https://ClinicalTrials.gov/show/NCT02192736
129,1,https://ClinicalTrials.gov/show/NCT02192749
130,1,https://ClinicalTrials.gov/show/NCT02192775
131,1,https://ClinicalTrials.gov/show/NCT02193724
132,1,https://ClinicalTrials.gov/show/NCT02195323
133,1,https://ClinicalTrials.gov/show/NCT02208713
134,1,https://ClinicalTrials.gov/show/NCT02209311
135,1,https://ClinicalTrials.gov/show/NCT02210624
136,1,https://ClinicalTrials.gov/show/NCT02213705
137,1,https://ClinicalTrials.gov/show/NCT02215811
138,1,https://ClinicalTrials.gov/show/NCT02140528
139,1,https://ClinicalTrials.gov/show/NCT02135380
140,1,https://ClinicalTrials.gov/show/NCT02338271
141,1,https://ClinicalTrials.gov/show/NCT02083731
142,1,https://ClinicalTrials.gov/show/NCT02057965
143,1,https://ClinicalTrials.gov/show/NCT02062827
144,1,https://ClinicalTrials.gov/show/NCT02062931
145,1,https://ClinicalTrials.gov/show/NCT02064062
146,1,https://ClinicalTrials.gov/show/NCT02065167
147,1,https://ClinicalTrials.gov/show/NCT02065245
148,1,https://ClinicalTrials.gov/show/NCT02068794
149,1,https://ClinicalTrials.gov/show/NCT02079324
150,1,https://ClinicalTrials.gov/show/NCT02080650
151,1,https://ClinicalTrials.gov/show/NCT02081937
152,1,https://ClinicalTrials.gov/show/NCT02083718
153,1,https://ClinicalTrials.gov/show/NCT02097641
154,1,https://ClinicalTrials.gov/show/NCT02134262
155,1,https://ClinicalTrials.gov/show/NCT02104440
156,1,https://ClinicalTrials.gov/show/NCT02104713
157,1,https://ClinicalTrials.gov/show/NCT02107118
158,1,https://ClinicalTrials.gov/show/NCT02107963
159,1,https://ClinicalTrials.gov/show/NCT02108132
160,1,https://ClinicalTrials.gov/show/NCT02112500
161,1,https://ClinicalTrials.gov/show/NCT02116634
162,1,https://ClinicalTrials.gov/show/NCT02117024
163,1,https://ClinicalTrials.gov/show/NCT02118519
164,1,https://ClinicalTrials.gov/show/NCT02123368
165,1,https://ClinicalTrials.gov/show/NCT02127710
166,1,https://ClinicalTrials.gov/show/NCT02218437
167,1,https://ClinicalTrials.gov/show/NCT02221882
168,1,https://ClinicalTrials.gov/show/NCT02223897
169,1,https://ClinicalTrials.gov/show/NCT02317458
170,1,https://ClinicalTrials.gov/show/NCT02298023
171,1,https://ClinicalTrials.gov/show/NCT02301039
172,1,https://ClinicalTrials.gov/show/NCT02302599
173,1,https://ClinicalTrials.gov/show/NCT02304562
174,1,https://ClinicalTrials.gov/show/NCT02304588
175,1,https://ClinicalTrials.gov/show/NCT02307435
176,1,https://ClinicalTrials.gov/show/NCT02310451
177,1,https://ClinicalTrials.gov/show/NCT02313415
178,1,https://ClinicalTrials.gov/show/NCT02315027
179,1,https://ClinicalTrials.gov/show/NCT02315599
180,1,https://ClinicalTrials.gov/show/NCT02315703
181,1,https://ClinicalTrials.gov/show/NCT02323477
182,1,https://ClinicalTrials.gov/show/NCT02226055
183,1,https://ClinicalTrials.gov/show/NCT02323789
184,1,https://ClinicalTrials.gov/show/NCT02325843
185,1,https://ClinicalTrials.gov/show/NCT02326935
186,1,https://ClinicalTrials.gov/show/NCT02327832
187,1,https://ClinicalTrials.gov/show/NCT02328612
188,1,https://ClinicalTrials.gov/show/NCT02330978
189,1,https://ClinicalTrials.gov/show/NCT02331134
190,1,https://ClinicalTrials.gov/show/NCT02331966
191,1,https://ClinicalTrials.gov/show/NCT02334878
192,1,https://ClinicalTrials.gov/show/NCT02336230
193,1,https://ClinicalTrials.gov/show/NCT02336646
194,1,https://ClinicalTrials.gov/show/NCT02292628
195,1,https://ClinicalTrials.gov/show/NCT02291926
196,1,https://ClinicalTrials.gov/show/NCT02291770
197,1,https://ClinicalTrials.gov/show/NCT02290886
198,1,https://ClinicalTrials.gov/show/NCT02230514
199,1,https://ClinicalTrials.gov/show/NCT02235844
200,1,https://ClinicalTrials.gov/show/NCT02237547
201,1,https://ClinicalTrials.gov/show/NCT02237846
202,1,https://ClinicalTrials.gov/show/NCT02239393
203,1,https://ClinicalTrials.gov/show/NCT02240823
204,1,https://ClinicalTrials.gov/show/NCT02240992
205,1,https://ClinicalTrials.gov/show/NCT02241018
206,1,https://ClinicalTrials.gov/show/NCT02246491
207,1,https://ClinicalTrials.gov/show/NCT02247973
208,1,https://ClinicalTrials.gov/show/NCT02249676
209,1,https://ClinicalTrials.gov/show/NCT02256241
210,1,https://ClinicalTrials.gov/show/NCT02260375
211,1,https://ClinicalTrials.gov/show/NCT02266394
212,1,https://ClinicalTrials.gov/show/NCT02270307
213,1,https://ClinicalTrials.gov/show/NCT02274428
214,1,https://ClinicalTrials.gov/show/NCT02277145
215,1,https://ClinicalTrials.gov/show/NCT02283879
216,1,https://ClinicalTrials.gov/show/NCT02285673
217,1,https://ClinicalTrials.gov/show/NCT02286128
218,1,https://ClinicalTrials.gov/show/NCT02287831
219,1,https://ClinicalTrials.gov/show/NCT02287974
220,1,https://ClinicalTrials.gov/show/NCT02290041
221,1,https://ClinicalTrials.gov/show/NCT02587715
222,1,https://ClinicalTrials.gov/show/NCT02594345
223,1,https://ClinicalTrials.gov/show/NCT02056613
224,1,https://ClinicalTrials.gov/show/NCT02989064
225,1,https://ClinicalTrials.gov/show/NCT02963727
226,1,https://ClinicalTrials.gov/show/NCT02966717
227,1,https://ClinicalTrials.gov/show/NCT02966951
228,1,https://ClinicalTrials.gov/show/NCT02968459
229,1,https://ClinicalTrials.gov/show/NCT02975960
230,1,https://ClinicalTrials.gov/show/NCT02977156
231,1,https://ClinicalTrials.gov/show/NCT02980302
232,1,https://ClinicalTrials.gov/show/NCT02981576
233,1,https://ClinicalTrials.gov/show/NCT02982915
234,1,https://ClinicalTrials.gov/show/NCT02985346
235,1,https://ClinicalTrials.gov/show/NCT02987413
236,1,https://ClinicalTrials.gov/show/NCT02997878
237,1,https://ClinicalTrials.gov/show/NCT02961725
238,1,https://ClinicalTrials.gov/show/NCT03000712
239,1,https://ClinicalTrials.gov/show/NCT03003364
240,1,https://ClinicalTrials.gov/show/NCT03007576
241,1,https://ClinicalTrials.gov/show/NCT03011541
242,1,https://ClinicalTrials.gov/show/NCT03014037
243,1,https://ClinicalTrials.gov/show/NCT03014219
244,1,https://ClinicalTrials.gov/show/NCT03015623
245,1,https://ClinicalTrials.gov/show/NCT03017131
246,1,https://ClinicalTrials.gov/show/NCT03017820
247,1,https://ClinicalTrials.gov/show/NCT03021642
248,1,https://ClinicalTrials.gov/show/NCT03025763
249,1,https://ClinicalTrials.gov/show/NCT02962661
250,1,https://ClinicalTrials.gov/show/NCT02958267
251,1,https://ClinicalTrials.gov/show/NCT03030417
252,1,https://ClinicalTrials.gov/show/NCT02932852
253,1,https://ClinicalTrials.gov/show/NCT02899091
254,1,https://ClinicalTrials.gov/show/NCT02900014
255,1,https://ClinicalTrials.gov/show/NCT02917291
256,1,https://ClinicalTrials.gov/show/NCT02917681
257,1,https://ClinicalTrials.gov/show/NCT02918123
258,1,https://ClinicalTrials.gov/show/NCT02919306
259,1,https://ClinicalTrials.gov/show/NCT02923375
260,1,https://ClinicalTrials.gov/show/NCT02923466
261,1,https://ClinicalTrials.gov/show/NCT02926300
262,1,https://ClinicalTrials.gov/show/NCT02926963
263,1,https://ClinicalTrials.gov/show/NCT02931045
264,1,https://ClinicalTrials.gov/show/NCT02940418
265,1,https://ClinicalTrials.gov/show/NCT02957552
266,1,https://ClinicalTrials.gov/show/NCT02940977
267,1,https://ClinicalTrials.gov/show/NCT02941666
268,1,https://ClinicalTrials.gov/show/NCT02942277
269,1,https://ClinicalTrials.gov/show/NCT02943486
270,1,https://ClinicalTrials.gov/show/NCT02943889
271,1,https://ClinicalTrials.gov/show/NCT02945449
272,1,https://ClinicalTrials.gov/show/NCT02945462
273,1,https://ClinicalTrials.gov/show/NCT02947191
274,1,https://ClinicalTrials.gov/show/NCT02949414
275,1,https://ClinicalTrials.gov/show/NCT02951897
276,1,https://ClinicalTrials.gov/show/NCT02957279
277,1,https://ClinicalTrials.gov/show/NCT03028428
278,1,https://ClinicalTrials.gov/show/NCT03032913
279,1,https://ClinicalTrials.gov/show/NCT02594839
280,1,https://ClinicalTrials.gov/show/NCT03137979
281,1,https://ClinicalTrials.gov/show/NCT03109301
282,1,https://ClinicalTrials.gov/show/NCT03109873
283,1,https://ClinicalTrials.gov/show/NCT03112122
284,1,https://ClinicalTrials.gov/show/NCT03113747
285,1,https://ClinicalTrials.gov/show/NCT03115749
286,1,https://ClinicalTrials.gov/show/NCT03117738
287,1,https://ClinicalTrials.gov/show/NCT03120624
288,1,https://ClinicalTrials.gov/show/NCT03123458
289,1,https://ClinicalTrials.gov/show/NCT03130374
290,1,https://ClinicalTrials.gov/show/NCT03132922
291,1,https://ClinicalTrials.gov/show/NCT03137199
292,1,https://ClinicalTrials.gov/show/NCT03138083
293,1,https://ClinicalTrials.gov/show/NCT03106662
294,1,https://ClinicalTrials.gov/show/NCT03147976
295,1,https://ClinicalTrials.gov/show/NCT03152318
296,1,https://ClinicalTrials.gov/show/NCT03155191
297,1,https://ClinicalTrials.gov/show/NCT03157804
298,1,https://ClinicalTrials.gov/show/NCT03158896
299,1,https://ClinicalTrials.gov/show/NCT03164083
300,1,https://ClinicalTrials.gov/show/NCT03166189
301,1,https://ClinicalTrials.gov/show/NCT03166865
302,1,https://ClinicalTrials.gov/show/NCT03167138
303,1,https://ClinicalTrials.gov/show/NCT03168438
304,1,https://ClinicalTrials.gov/show/NCT03169231
305,1,https://ClinicalTrials.gov/show/NCT03108677
306,1,https://ClinicalTrials.gov/show/NCT03106246
307,1,https://ClinicalTrials.gov/show/NCT03033277
308,1,https://ClinicalTrials.gov/show/NCT03066245
309,1,https://ClinicalTrials.gov/show/NCT03034265
310,1,https://ClinicalTrials.gov/show/NCT03042143
311,1,https://ClinicalTrials.gov/show/NCT03042572
312,1,https://ClinicalTrials.gov/show/NCT03044119
313,1,https://ClinicalTrials.gov/show/NCT03047772
314,1,https://ClinicalTrials.gov/show/NCT03048253
315,1,https://ClinicalTrials.gov/show/NCT03055078
316,1,https://ClinicalTrials.gov/show/NCT03056742
317,1,https://ClinicalTrials.gov/show/NCT03058068
318,1,https://ClinicalTrials.gov/show/NCT03059355
319,1,https://ClinicalTrials.gov/show/NCT03060551
320,1,https://ClinicalTrials.gov/show/NCT03067870
321,1,https://ClinicalTrials.gov/show/NCT03103971
322,1,https://ClinicalTrials.gov/show/NCT03068988
323,1,https://ClinicalTrials.gov/show/NCT03069209
324,1,https://ClinicalTrials.gov/show/NCT03070275
325,1,https://ClinicalTrials.gov/show/NCT03078621
326,1,https://ClinicalTrials.gov/show/NCT03079401
327,1,https://ClinicalTrials.gov/show/NCT03083743
328,1,https://ClinicalTrials.gov/show/NCT03097770
329,1,https://ClinicalTrials.gov/show/NCT03099239
330,1,https://ClinicalTrials.gov/show/NCT03102268
331,1,https://ClinicalTrials.gov/show/NCT03102879
332,1,https://ClinicalTrials.gov/show/NCT03103295
333,1,https://ClinicalTrials.gov/show/NCT02893306
334,1,https://ClinicalTrials.gov/show/NCT02890953
335,1,https://ClinicalTrials.gov/show/NCT02890849
336,1,https://ClinicalTrials.gov/show/NCT02700230
337,1,https://ClinicalTrials.gov/show/NCT02674399
338,1,https://ClinicalTrials.gov/show/NCT02675556
339,1,https://ClinicalTrials.gov/show/NCT02677350
340,1,https://ClinicalTrials.gov/show/NCT02685046
341,1,https://ClinicalTrials.gov/show/NCT02685098
342,1,https://ClinicalTrials.gov/show/NCT02685722
343,1,https://ClinicalTrials.gov/show/NCT02687646
344,1,https://ClinicalTrials.gov/show/NCT02687724
345,1,https://ClinicalTrials.gov/show/NCT02688049
346,1,https://ClinicalTrials.gov/show/NCT02696876
347,1,https://ClinicalTrials.gov/show/NCT02698813
348,1,https://ClinicalTrials.gov/show/NCT02702856
349,1,https://ClinicalTrials.gov/show/NCT02672280
350,1,https://ClinicalTrials.gov/show/NCT02705742
351,1,https://ClinicalTrials.gov/show/NCT02706119
352,1,https://ClinicalTrials.gov/show/NCT02706132
353,1,https://ClinicalTrials.gov/show/NCT02709343
354,1,https://ClinicalTrials.gov/show/NCT02720939
355,1,https://ClinicalTrials.gov/show/NCT02728115
356,1,https://ClinicalTrials.gov/show/NCT02729298
357,1,https://ClinicalTrials.gov/show/NCT02731586
358,1,https://ClinicalTrials.gov/show/NCT02742844
359,1,https://ClinicalTrials.gov/show/NCT02742857
360,1,https://ClinicalTrials.gov/show/NCT02745366
361,1,https://ClinicalTrials.gov/show/NCT02672306
362,1,https://ClinicalTrials.gov/show/NCT02672267
363,1,https://ClinicalTrials.gov/show/NCT02888704
364,1,https://ClinicalTrials.gov/show/NCT02641769
365,1,https://ClinicalTrials.gov/show/NCT02600130
366,1,https://ClinicalTrials.gov/show/NCT02603744
367,1,https://ClinicalTrials.gov/show/NCT02609776
368,1,https://ClinicalTrials.gov/show/NCT02611167
369,1,https://ClinicalTrials.gov/show/NCT02619734
370,1,https://ClinicalTrials.gov/show/NCT02619851
371,1,https://ClinicalTrials.gov/show/NCT02619877
372,1,https://ClinicalTrials.gov/show/NCT02625246
373,1,https://ClinicalTrials.gov/show/NCT02630836
374,1,https://ClinicalTrials.gov/show/NCT02633163
375,1,https://ClinicalTrials.gov/show/NCT02635464
376,1,https://ClinicalTrials.gov/show/NCT02641860
377,1,https://ClinicalTrials.gov/show/NCT02669199
378,1,https://ClinicalTrials.gov/show/NCT02643823
379,1,https://ClinicalTrials.gov/show/NCT02644447
380,1,https://ClinicalTrials.gov/show/NCT02645305
381,1,https://ClinicalTrials.gov/show/NCT02646007
382,1,https://ClinicalTrials.gov/show/NCT02648386
383,1,https://ClinicalTrials.gov/show/NCT02651168
384,1,https://ClinicalTrials.gov/show/NCT02652351
385,1,https://ClinicalTrials.gov/show/NCT02658344
386,1,https://ClinicalTrials.gov/show/NCT02664363
387,1,https://ClinicalTrials.gov/show/NCT02666391
388,1,https://ClinicalTrials.gov/show/NCT02668068
389,1,https://ClinicalTrials.gov/show/NCT02745379
390,1,https://ClinicalTrials.gov/show/NCT02745808
391,1,https://ClinicalTrials.gov/show/NCT02748369
392,1,https://ClinicalTrials.gov/show/NCT02854579
393,1,https://ClinicalTrials.gov/show/NCT02824653
394,1,https://ClinicalTrials.gov/show/NCT02829216
395,1,https://ClinicalTrials.gov/show/NCT02831075
396,1,https://ClinicalTrials.gov/show/NCT02833792
397,1,https://ClinicalTrials.gov/show/NCT02834858
398,1,https://ClinicalTrials.gov/show/NCT02836145
399,1,https://ClinicalTrials.gov/show/NCT02838069
400,1,https://ClinicalTrials.gov/show/NCT02846883
401,1,https://ClinicalTrials.gov/show/NCT02848131
402,1,https://ClinicalTrials.gov/show/NCT02849613
403,1,https://ClinicalTrials.gov/show/NCT02853942
404,1,https://ClinicalTrials.gov/show/NCT02855073
405,1,https://ClinicalTrials.gov/show/NCT02749448
406,1,https://ClinicalTrials.gov/show/NCT02855112
407,1,https://ClinicalTrials.gov/show/NCT02857010
408,1,https://ClinicalTrials.gov/show/NCT02858310
409,1,https://ClinicalTrials.gov/show/NCT02859025
410,1,https://ClinicalTrials.gov/show/NCT02862470
411,1,https://ClinicalTrials.gov/show/NCT02866721
412,1,https://ClinicalTrials.gov/show/NCT02869685
413,1,https://ClinicalTrials.gov/show/NCT02881476
414,1,https://ClinicalTrials.gov/show/NCT02881489
415,1,https://ClinicalTrials.gov/show/NCT02883803
416,1,https://ClinicalTrials.gov/show/NCT02886884
417,1,https://ClinicalTrials.gov/show/NCT02824393
418,1,https://ClinicalTrials.gov/show/NCT02823613
419,1,https://ClinicalTrials.gov/show/NCT02815423
420,1,https://ClinicalTrials.gov/show/NCT02815072
421,1,https://ClinicalTrials.gov/show/NCT02751125
422,1,https://ClinicalTrials.gov/show/NCT02755376
423,1,https://ClinicalTrials.gov/show/NCT02755922
424,1,https://ClinicalTrials.gov/show/NCT02759588
425,1,https://ClinicalTrials.gov/show/NCT02763423
426,1,https://ClinicalTrials.gov/show/NCT02767817
427,1,https://ClinicalTrials.gov/show/NCT02770430
428,1,https://ClinicalTrials.gov/show/NCT02772289
429,1,https://ClinicalTrials.gov/show/NCT02772367
430,1,https://ClinicalTrials.gov/show/NCT02776943
431,1,https://ClinicalTrials.gov/show/NCT02786017
432,1,https://ClinicalTrials.gov/show/NCT02789995
433,1,https://ClinicalTrials.gov/show/NCT02790762
434,1,https://ClinicalTrials.gov/show/NCT02796079
435,1,https://ClinicalTrials.gov/show/NCT02797834
436,1,https://ClinicalTrials.gov/show/NCT02801890
437,1,https://ClinicalTrials.gov/show/NCT02804945
438,1,https://ClinicalTrials.gov/show/NCT02805855
439,1,https://ClinicalTrials.gov/show/NCT02807389
440,1,https://ClinicalTrials.gov/show/NCT02808208
441,1,https://ClinicalTrials.gov/show/NCT02809781
442,1,https://ClinicalTrials.gov/show/NCT02812121
443,1,https://ClinicalTrials.gov/show/NCT02814864
444,1,https://ClinicalTrials.gov/show/NCT02057211
445,1,https://ClinicalTrials.gov/show/NCT02055625
446,1,https://ClinicalTrials.gov/show/NCT03172117
447,1,https://ClinicalTrials.gov/show/NCT01219465
448,1,https://ClinicalTrials.gov/show/NCT01183728
449,1,https://ClinicalTrials.gov/show/NCT01206179
450,1,https://ClinicalTrials.gov/show/NCT01207193
